
tweet_date,tweet_id,tweet_source,tweet_user,tweet_user_location,tweet_user_follower,tweet_user_friends,tweet_user_nstatuses,tweet_hashtags,tweet_mentions,tweet_text 
2019-05-30 08:35:53,1134015562160398336,Twitter for iPhone,theLilySita,Indonesia,439,367,3065,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,julianafrd02,kayaknya kalau pas ngelihat ini gw lagi hamil si bayi maksa lahir hari ini juga ken pengen ikut ketawa sambil gulingguling 
2019-05-30 08:35:24,1134015438260588546,Twitter for Android,ubunbunyamin279, Indonesia,225,194,1768,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,KolakUp,allahuakbar 
2019-05-30 08:34:57,1134015326180347904,Twitter for Android,Zoemient12,,2758,1431,477,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,HarrisStones07 KolakUp,allah hu akbar 
2019-05-30 08:34:39,1134015251467214848,Twitter Web App,sodiqilla,Jawa barat,25,185,184,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,siap ndan allahu akbar 
2019-05-30 08:34:31,1134015219305394176,Twitter for Android,Zoemient12,,2758,1431,477,DoaBersamaTragedi2122Mei,KolakUp,doa bersama insyaa allah dikabul
2019-05-30 08:34:28,1134015205841629184,Twitter for iPhone,theLilySita,Indonesia,439,367,3065,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,julianafrd02,samasama butek
2019-05-30 08:33:59,1134015084290662401,Twitter for iPhone,theLilySita,Indonesia,439,367,3065,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,dukung guru sd ajah lah  
2019-05-30 08:33:07,1134014863682891776,Twitter for iPhone,TutiAlawiyah26,,96,297,240,DoaBersamaTragedi2122Mei,KolakUp,siaaappp 
2019-05-30 08:32:56,1134014818199920641,Twitter for Android,Zoemient12,,2758,1431,477,DoaBersamaTragedi2122Mei,KolakUp 2brvbrave 99999durga ayesha_evi Ninot_nier aiek_esthreem Olivefender_mu BrataWijaya27 L45K4R_Surajaya djamal_baraja lutfimuhamad008 d3wi_4ngel08 tigers_killer Merissamoo12,buat indonesia bukan thailand
2019-05-30 08:32:38,1134014743436357632,Twitter for iPhone,theLilySita,Indonesia,439,367,3065,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,pupudpahrudin MichelAdamNew,yes terus semangat
2019-05-30 08:32:29,1134014707155628032,Twitter for Android,c_ndoenk,,290,638,155,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,mereka para syahid 
2019-05-30 08:31:53,1134014554243866624,Twitter for Android,Zoemient12,,2758,1431,477,DoaBersamaTragedi2122Mei,aiek_esthreem,doa untuk anak negri indonesia
2019-05-30 08:31:17,1134014403043479552,Twitter for iPhone,TutiAlawiyah26,,96,297,240,DoaBersamaTragedi2122Mei,,lambungkaaannn 
2019-05-30 08:31:15,1134014396466847744,Twitter Web Client,pupudpahrudin,"Jawa Barat, Indonesia",2393,2596,593,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,theLilySita MichelAdamNew,keberuntungan selalu ada di setiap usaha doa dan peluang 
2019-05-30 08:30:14,1134014138500313088,Twitter for Android,c_ndoenk,,290,638,155,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Rania_Larasati MichelAdamNew AdiPku230,semua mahluk yang bernyawa akan mati kapan dan dimana 
2019-05-30 08:29:56,1134014064084996096,Twitter for Android,Malw1ka,Indonesia,5920,5656,10521,InternationalCriminalCourtSOS DoaBersamaTragedi2122Mei JanganSpelekanReferendum,geloraco,well seehasbunallaah wanimal wakiil nimal maula waniman nashiir 
2019-05-30 08:29:44,1134014013371641857,Twitter for Android,raky4tjelata,Indonesia,39,166,223,DoaBersamaTragedi2122Mei,,semoga d ampuni sgl dosany dan dtempatkan d tempat yg mulia para pejuang agama allah yg gugur saat menuntut keadilan dan kebenaran
2019-05-30 08:29:37,1134013984955293697,Twitter for Android,mase_ku,Turki,1126,1541,589,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,KolakUp,allahuakbar 
2019-05-30 08:29:22,1134013919410786304,Twitter for Android,Zoemient12,,2758,1431,477,DoaBersamaTragedi2122Mei,Bellysetiawan92,semoga tak terulang
2019-05-30 08:28:54,1134013803379679232,Twitter for Android,Merissamoo11,,818,931,220,DoaBersamaTragedi2122Mei,Bellysetiawan92 KhalishRanu Yan1Hamd Zoemient12 NCemplux Qonstantiniyye ZOpthy lizzy02_lizzy doc_tetty88 ArdiwisastraN ryizondeb Kio_bim awk512 Cte_cute Mbah_Suro_02 zachary_ahmad Morknight1 Saefullohtoto1 Umbuisback dintya066927 Viera_Mitha MichelAdamNew yudi29301079 Argo33Susanto Billykoesnadi7 Luvianna11 bryanvandersoon Bella96521594 Miqdad_2 Hettyjulia02 diah_soewarno Bellysetiawann_ Notorogo02 Opthymuz Anto18167604 Chatiejackson utopia212219 Gafurabdul12 Marmut_keren frozen145146 Paimoh1 SetiawanBelly CTe2303 DdMulyadi2 axdwin wiwiedarjuna ayesha_evi radjabakti07,fb done jugak
2019-05-30 08:28:12,1134013628619771904,Twitter for iPhone,theLilySita,Indonesia,439,367,3065,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,sumatragoldhunt,taklid buta sebutabutanya mata dan nurani sudah dirundung kegelapan
2019-05-30 08:27:55,1134013555995435010,Twitter Web Client,nnwirdani,,525,1023,2925,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,theLilySita MichelAdamNew,laksanakan 
2019-05-30 08:27:44,1134013512332615680,Twitter for Android,AriSiswo2,Surabaya,1618,2630,1528,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,DenMasPaijo4 atika35463656 prabowo RizkyAL79125368 SriiMbak AlFakir68011968 BinSukamdo Aquil4nie,ok bang 
2019-05-30 08:27:43,1134013507936980992,Twitter for Android,marsukilira1,,520,778,452,DoaBersamaTragedi2122Mei InternationalCriminalCourtSOS StopKriminalisasiTokohOposisi,KolakUp,allahuakbar 
2019-05-30 08:26:27,1134013186175148032,Twitter Web App,DewiMasduki,,338,520,614,DoaBersamaTragedi2122Mei,toappemanu_opu,mutiara dr timurkelihatan tenang dan nyaman 
2019-05-30 08:25:56,1134013057485758465,Twitter for Android,srikandicyber,"Jakarta Barat, DKI Jakarta",5012,772,5395,DoaBersamaTragedi2122Mei,DKIJakarta aniesbaswedan, berhasil masuk ke tahap semifinal substainable transport award 2010makasih bang anies  
2019-05-30 08:25:54,1134013047096262656,Twitter Web Client,pupudpahrudin,"Jawa Barat, Indonesia",2393,2596,593,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,APazdeni oom_haris faizfaisal12 toattackbarbars yosef7053 Abadi2711 print_case RI_OcT7 AyeshaEvi JKrisba Dhealova66 OpanMinon josezack arlisinagol21 iemanx06 liani251 john0513881046,bantu up kawans 
2019-05-30 08:25:25,1134012927281754112,Twitter for iPhone,theLilySita,Indonesia,439,367,3065,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,temanteman kalau seriusan mau berjuang tagar ini tambahkan effort dikit lah jgn malas tulis narasi sepatah duapatah kata langsung tagar tanpa aiu eo bisa dianggap spam dan gak dihitung ujung2nya banyak tagar tp mubazir
2019-05-30 08:25:03,1134012833866194944,Twitter for Android,rainatha2,,84,123,123,Doabersamatragedi2122mei,,semoga pelaku kedzaliman segera di tangkap 
2019-05-30 08:24:32,1134012704690135041,Twitter for Android,MieLesmana,,1160,1428,153,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,siiiap 
2019-05-30 08:24:24,1134012672687480834,Twitter for Android,rainatha2,,84,123,123,Doabersamatragedi2122mei,,terus berdoa demi kerukunan bangsa 
2019-05-30 08:23:23,1134012415345979393,Twitter for Android,arlisinagol21,"Bandung, Jawa Barat",887,150,164,DoaBersamaTragedi2122Mei,SusandraWardan1 TrisnaKSasmita Riva1410 Rivi_Handayani F41ryP1nk MichelAdamNew yusronahqam wisma_rini _doncorleone78_ arlisinagol21 zarazettirazr pupudpahrudin,kawans sdh tak follow semua yodi tunggu follback nya 4psri8 
2019-05-30 08:23:18,1134012394265464833,Twitter Web Client,nnwirdani,,525,1023,2925,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Zoemient12,ok mari berdoa 
2019-05-30 08:22:41,1134012239235575808,Twitter for iPhone,theLilySita,Indonesia,439,367,3065,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,bergerak sekarang juga 
2019-05-30 08:22:01,1134012072100937729,Twitter Web Client,pupudpahrudin,"Jawa Barat, Indonesia",2393,2596,593,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,kita usaha semampu kita ikat dengan doa selebihnya kita serah pada allah 
2019-05-30 08:21:20,1134011900524523520,Twitter for Android,rahdiani0801,Jakarta ~ Bogor,111,380,638,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,insha allah mari kita 
2019-05-30 08:21:11,1134011864008945664,Twitter for Android,rainatha2,,84,123,123,Doabersamatragedi2122mei,Selowaja_woi,smoga warga yg hilang segera ditemukan aamiin
2019-05-30 08:21:03,1134011829556957184,Twitter for Android,mase_ku,Turki,1126,1541,589,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,semangat sore 
2019-05-30 08:20:29,1134011686778679298,Twitter Web Client,pupudpahrudin,"Jawa Barat, Indonesia",2393,2596,593,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,hal terbaik akan diberikan kepada mereka yang bersabar dan terus bertindak tidak hanya dalam usaha namun juga dalam doa
2019-05-30 08:20:07,1134011595506348032,Twitter for Android,rainatha2,,84,123,123,Doabersamatragedi2122mei,KolakUp,olivefendermu tagar 1nya kurang i 
2019-05-30 08:20:07,1134011592398393344,Twitter for Android,AriSiswo2,Surabaya,1618,2630,1528,DoaBersamaTragedi2122Mei,Dahnilanzar,siap bang
2019-05-30 08:20:03,1134011576900509697,Twitter for Android,anindyanaftali,Kalimantan Selatan,139,171,2340,DoaBersamaTragedi2122Mei,UmarSE2 wellysrokan1 KolakUp Rania_Larasati BrataWijaya27 ajizabur shidayat_alqus brvbrave Lutfimuhamad08 akib_khusnul Amrulla33615376 ARahman17348499 UmarSE2,kapan itu bib
2019-05-30 08:19:53,1134011536110841856,Twitter for Android,Sinus97393551,,433,523,588,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,mari bersama kita panjatkan 
2019-05-30 08:19:27,1134011423980343297,Twitter for Android,rainatha2,,84,123,123,Doabersamatragedi2122mei,natasya_ning Olivefender_mu,aamiin yaa robbal alamiin
2019-05-30 08:19:00,1134011310809657344,Twitter for iPhone,AlfariRudi,"Jakarta Capital Region, Indonesia",7716,7670,28046,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,"warga palembang dimana tempat tanah kelahiran kapolri menuntut ""tito karnavian"" utk mempertanggung jawabkan pelanggaran ham yang dia lakukan terbunuhnya 8 org pendukung 02 oleh peluru tajam brimob "
2019-05-30 08:18:56,1134011294867050497,Twitter for iPhone,Dorejak,Belakang Gunung Salak,947,611,2828,DoaBersamaTragedi2122Mei,,kenapa akhirakhir ini rupiah melemah jangan tanya saya
2019-05-30 08:18:44,1134011247521722369,Twitter Web Client,nnwirdani,,525,1023,2925,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,ok siap
2019-05-30 08:18:35,1134011208183345152,Twitter for Android,HarrisStones07,,399,680,1192,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,wonklemu73 L45K4R_Surajaya Zoemient12 KolakUp 2brvbrave 99999durga ayesha_evi Ninot_nier aiek_esthreem Olivefender_mu BrataWijaya27 djamal_baraja lutfimuhamad008 d3wi_4ngel08 tigers_killer Merissamoo12,tante sebelah jg bilang  
2019-05-30 08:17:53,1134011031900975105,Twitter for Android,yudaptwit2,,5,31,594,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,khidmat
2019-05-30 08:17:51,1134011021608144896,Twitter for iPhone,Dorejak,Belakang Gunung Salak,947,611,2828,DoaBersamaTragedi2122Mei,,kenapa harga tiket pesawat naik jangan tanya saya
2019-05-30 08:17:19,1134010889642766336,Twitter for Android,arighivexal,"Pekalongan, Indonesia",243,526,1093,DoaBersamaTragedi2122Mei,FerdinandHaean2,negeri elokpemimpin pekokgitu ya ndro 
2019-05-30 08:16:57,1134010795765846017,Twitter for iPhone,Dorejak,Belakang Gunung Salak,947,611,2828,DoaBersamaTragedi2122Mei,,tuntaskan kasus novel baswedan jangan tanya saya
2019-05-30 08:16:53,1134010779236102144,Twitter for Android,rainatha2,,84,123,123,Doabersamatragedi2122mei,RM_Yusron,smoga lancar acaranya
2019-05-30 08:16:50,1134010765688655872,Twitter for Android,srikandicyber,"Jakarta Barat, DKI Jakarta",5012,772,5395,DoaBersamaTragedi2122Mei,,tni selalu bersama rakyatbravo tni 
2019-05-30 08:16:31,1134010687489859585,Twitter for Android,sinaj4333,Indonesia,1067,1834,4784,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,seorang mukmin dimana saja akan berikan rasa damai smg alloh terima amal ibadah para almarhum dan tabahkan bagi keluarga yg di tinggal kan aamiin  
2019-05-30 08:16:27,1134010672772026368,Twitter for Android,HarrisStones07,,399,680,1192,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,RM_Yusron L45K4R_Surajaya,pngn bngt  
2019-05-30 08:16:06,1134010583076835329,Twitter for Android,sinaj4333,Indonesia,1067,1834,4784,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,pemilu udah berlalu masih aja pksdasarrr pks 
2019-05-30 08:16:04,1134010575003029504,Twitter for Android,srikandicyber,"Jakarta Barat, DKI Jakarta",5012,772,5395,DoaBersamaTragedi2122Mei InternationalCriminalCourtSOS,BangPino__ KingPurw4,media asing france 24 perancis menyoroti aksi 2122 mei 2019emang engga bisa dibendung sudah bagaimana fakta di lapangan yang sesungguhnya 
2019-05-30 08:15:51,1134010518878924801,Twitter for Android,rainatha2,,84,123,123,Doabersamatragedi2122mei,RM_Yusron,semoga acaranya lancar
2019-05-30 08:15:42,1134010481255936000,Twitter for iPhone,Dorejak,Belakang Gunung Salak,947,611,2828,DoaBersamaTragedi2122Mei,,siapa dalang kerusuhan 22 mei jangan tanya saya
2019-05-30 08:15:37,1134010462322843648,Twitter for Android,sang_manarah,gegersunten,157,220,121,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,KolakUp,allohu akbar 
2019-05-30 08:15:27,1134010417766813696,Twitter for Android,rainatha2,,84,123,123,Doabersamatragedi2122mei,Olivefender_mu,semoga acaranya lancar
2019-05-30 08:15:25,1134010410435108866,Twitter Web Client,pupudpahrudin,"Jawa Barat, Indonesia",2393,2596,593,DoaBersamaTragedi2122Mei,SusandraWardan1 _4_PS__RI_8_ TrisnaKSasmita Riva1410 Rivi_Handayani F41ryP1nk MichelAdamNew yusronahqam wisma_rini _doncorleone78_ Dzikra_deva zarazettirazr pupudpahrudin,kawans sdh tak follow semua yodi tunggu follback nya 
2019-05-30 08:14:55,1134010286988337153,Twitter for Android,flyndutcman,"Los Angeles, CA",506,694,5371,DoaBersamaTragedI2122Mei,,sedang berharap cemas akan keadaan negeri yg sedang terkekang radikalisme neworba 
2019-05-30 08:14:54,1134010282345287680,Twitter for Android,rainatha2,,84,123,123,Doabersamatragedi2122mei,kucingexotik roninpribumi roninkhalid Umnia77 PSD_313 EVALockheart HarryRidwan_Ay ices_tea BatavianHero Najwa_AlSaggaf,semoga acaranya lancar aamiin 
2019-05-30 08:14:08,1134010087566000128,Twitter for Android,sinaj4333,Indonesia,1067,1834,4784,DoaBersamaTragedi2122Me DoaBersamaTragedi2122Mei,,isy kariman au mut syahidan 
2019-05-30 08:13:57,1134010040250056705,Twitter for Android,sinaj4333,Indonesia,1067,1834,4784,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,PKSejahtera PKSBekasi PKSKotaSolo,yang mudik hati hati jika lelah istirahat lah di posko terdekat ayooo my followers lambungkan teruuus tagar thanks 
2019-05-30 08:13:02,1134009809286492160,Twitter for Android,sang_manarah,gegersunten,157,220,121,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Olivefender_mu KolakUp,aamiin yaa rabb 
2019-05-30 08:11:22,1134009392343408640,Twitter for Android,NonikRohayani,,357,384,1152,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,KolakUp,mari 
2019-05-30 08:11:19,1134009378867048448,Twitter for Android,sang_manarah,gegersunten,157,220,121,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Merissamoo11 KolakUp,al faatihah 
2019-05-30 08:10:47,1134009243596537857,Twitter for Android,epulabinagalih,"Malacca, Malaysia",662,751,224,DoaBersamaTragedi2122Mei,KolakUp 2brvbrave 99999durga ayesha_evi Ninot_nier aiek_esthreem Zoemient12 Olivefender_mu BrataWijaya27 L45K4R_Surajaya djamal_baraja lutfimuhamad008 d3wi_4ngel08 tigers_killer Merissamoo12,ngikut 
2019-05-30 08:10:40,1134009213443747841,Twitter for Android,HarrisStones07,,399,680,1192,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,KolakUp Olivefender_mu Ninot_nier 2brvbrave 99999durga ayesha_evi aiek_esthreem Zoemient12 BrataWijaya27 L45K4R_Surajaya djamal_baraja lutfimuhamad008 d3wi_4ngel08 tigers_killer Merissamoo12,ih pd doyan upil aku kolak aja  
2019-05-30 08:09:47,1134008991258882048,Twitter for Android,astrienova_,"Seoul, South Korea",353,476,541,Doabersamatragedi2122mei,KolakUp aiek_esthreem, sak njalukmu 
2019-05-30 08:09:34,1134008938179858434,Twitter for Android,HarrisStones07,,399,680,1192,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Olivefender_mu Ninot_nier KolakUp 2brvbrave 99999durga ayesha_evi aiek_esthreem Zoemient12 BrataWijaya27 L45K4R_Surajaya djamal_baraja lutfimuhamad008 d3wi_4ngel08 tigers_killer Merissamoo12,upil enggak ah kolak aja  
2019-05-30 08:07:50,1134008501418598400,Twitter for Android,astrienova_,"Seoul, South Korea",353,476,541,DoaBersamaTragedi2122Mei,KolakUp aiek_esthreem,di follback dul  
2019-05-30 08:07:29,1134008413740912641,Twitter for Android,sinaj4333,Indonesia,1067,1834,4784,KamiDukungAnies DoaBersamaTragedi2122Mei,loembok,for the next president of indonesia dan smg keluarga yg di tinggal kan tabah
2019-05-30 08:07:19,1134008374171820032,Twitter for Android,HarrisStones07,,399,680,1192,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Olivefender_mu djamal_baraja,iya ai lap yu tu  
2019-05-30 08:06:13,1134008094126534656,Twitter Web Client,pupudpahrudin,"Jawa Barat, Indonesia",2393,2596,593,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,rizkikitri F41ryP1nk Rusydi_riau40 SusandraWardan1 Arlyanti2 Olivefender_mu _4_PS__RI_8_ TrisnaKSasmita kangyudis_ Riva1410 Rivi_Handayani MichelAdamNew yusronahqam riani_212 wisma_rini _doncorleone78_ Dzikra_deva Dody_Lucas__ zarazettirazr,sudah tak follow mohon di follback yabiar perjuangan kita solid dan kuat 
2019-05-30 08:05:36,1134007939876786177,Twitter for Android,sinaj4333,Indonesia,1067,1834,4784,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,,terima kasih yg sudah follbek mari sama sama saling jaga dan makin solidkan barisan 
2019-05-30 08:05:08,1134007824298651648,Twitter for Android,Zoemient12,,2758,1431,477,DoaBersamaTragedi2122Mei,,disaat cat tumpah lebih menjadi perhatian dan berharga dari pada nyawa manusiaguys tolong heningkan cipta sejenak minta doanya dan sumbang tagardimulai skr
2019-05-30 08:03:14,1134007346844147712,Twitter Web Client,pupudpahrudin,"Jawa Barat, Indonesia",2393,2596,593,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,BrataWijaya27,masalah adalah anugerah tuhan dengan bentuknya yang lain hadapi semua dengan percaya doa dan usaha 
2019-05-30 08:01:59,1134007029737988098,Twitter Web Client,pupudpahrudin,"Jawa Barat, Indonesia",2393,2596,593,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,F41ryP1nk,awali dengan doa usaha untuk meraih kesuksesan menggapai citacita 
2019-05-30 08:01:19,1134006860711727104,Twitter for Android,natasya_ning,,1434,1361,291,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Olivefender_mu,yang masih berjuang di jakarta di berikan semangat yg luar biasa amiin yarobbalalamin  
2019-05-30 08:00:52,1134006747792674816,Twitter for Android,NggiluRidwan,Manado-NorthSulawesi-Indonesia,2730,2973,8565,DoaBersamaTragedi2122Mei,rizkikitri Rusydi_riau40 SusandraWardan1 Arlyanti2 Olivefender_mu _4_PS__RI_8_ TrisnaKSasmita kangyudis_ Riva1410 Rivi_Handayani F41ryP1nk MichelAdamNew yusronahqam riani_212 wisma_rini _doncorleone78_ Dzikra_deva Dody_Lucas__ zarazettirazr,berdoa adalah ibadah
2019-05-30 08:00:51,1134006744642797568,Twitter for iPhone,riri_riri17,"Jakarta Selatan, DKI Jakarta",353,536,1624,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,KolakUp,allahu akbar 
2019-05-30 08:00:26,1134006639000862725,Twitter Web Client,pupudpahrudin,"Jawa Barat, Indonesia",2393,2596,593,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,MichelAdamNew,sempurnakan usaha dengan doa kemudian bersabar menunggu hasil yang sempurna 
2019-05-30 08:00:24,1134006629869899776,Twitter for Android,Malw1ka,Indonesia,5920,5656,10521,InternationalCriminalCourtSOS DoaBersamaTragedi2122Mei,Budhe_bonbon,in shaa allohsetujuuuuuu 
2019-05-30 08:00:21,1134006617672888320,Twitter for iPhone,riri_riri17,"Jakarta Selatan, DKI Jakarta",353,536,1624,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,KolakUp,bismillah 
2019-05-30 07:59:30,1134006406955200512,Twitter for Android,natasya_ning,,1434,1361,291,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Olivefender_mu,semoga yg masih di rs cepet sembuh yah amiin yarobbalalamin  
2019-05-30 07:59:20,1134006363753832448,Twitter for Android,HarrisStones07,,399,680,1192,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,aiek_esthreem,allah hu akbar 
2019-05-30 07:58:58,1134006272783577088,Twitter for Android,astrienova_,"Seoul, South Korea",353,476,541,DoaBersamaTragedi2122Mei,KolakUp aiek_esthreem,harus 
2019-05-30 07:58:30,1134006153031979008,Twitter for Android,HarrisStones07,,399,680,1192,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,KolakUp 2brvbrave 99999durga ayesha_evi Ninot_nier aiek_esthreem Zoemient12 Olivefender_mu BrataWijaya27 L45K4R_Surajaya djamal_baraja lutfimuhamad008 d3wi_4ngel08 tigers_killer Merissamoo12,allah hu akbar 
2019-05-30 07:57:55,1134006006776598528,Twitter for Android,natasya_ning,,1434,1361,291,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Olivefender_mu,semoga para pembunuh cepat tertangkapamiin yarobbalalamin  
2019-05-30 07:56:51,1134005738903228416,Twitter for Android,natasya_ning,,1434,1361,291,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Olivefender_mu,semoga yg di tinggalkan di beri kesabaran seluas samudra amiin yarobbalalamin  
2019-05-30 07:56:46,1134005716534960129,Twitter for Android,AriKasio2,"Kota Bandung, Jawa Barat",240,321,789,DoaBersamaTragedi2122Mei DoaBersamaTragedi2122Mei,Zoemient12 KolakUp 2brvbrave 99999durga ayesha_evi Ninot_nier aiek_esthreem Olivefender_mu BrataWijaya27 L45K4R_Surajaya djamal_baraja lutfimuhamad008 d3wi_4ngel08 tigers_killer Merissamoo12,dalam rangka mendoakan para korban
